Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-05-15 00:00:00+01:00,1.3718926906585693,1.373049259185791,1.3650591373443604,1.372005581855774,0,0.0,0.0
2014-05-20 00:00:00+01:00,1.371328353881836,1.3714975118637085,1.368149995803833,1.3713847398757935,0,0.0,0.0
2014-05-30 00:00:00+01:00,1.360322117805481,1.365094542503357,1.359933614730835,1.360451579093933,0,0.0,0.0
2014-06-04 00:00:00+01:00,1.3621937036514282,1.3637503385543823,1.3601185083389282,1.3621008396148682,0,0.0,0.0
2014-06-09 00:00:00+01:00,1.3645356893539429,1.3669008016586304,1.3583265542984009,1.3642936944961548,0,0.0,0.0
2014-06-19 00:00:00+01:00,1.3591018915176392,1.3645002841949463,1.3585480451583862,1.3590649366378784,0,0.0,0.0
2014-06-24 00:00:00+01:00,1.360063076019287,1.362999439239502,1.3583818674087524,1.3601926565170288,0,0.0,0.0
2014-07-04 00:00:00+01:00,1.3609145879745483,1.3613035678863525,1.3586199283599854,1.3610072135925293,0,0.0,0.0
2014-07-09 00:00:00+01:00,1.361748456954956,1.3642005920410156,1.3602850437164307,1.3617113828659058,0,0.0,0.0
2014-07-14 00:00:00+01:00,1.3603591918945312,1.363999605178833,1.3598780632019043,1.360377550125122,0,0.0,0.0
2014-07-24 00:00:00+01:00,1.346203088760376,1.3485703468322754,1.3441762924194336,1.346293568611145,0,0.0,0.0
2014-07-29 00:00:00+01:00,1.3439054489135742,1.3443931341171265,1.3409894704818726,1.3439054489135742,0,0.0,0.0
2014-08-08 00:00:00+01:00,1.3360053300857544,1.3430101871490479,1.334507703781128,1.3358268737792969,0,0.0,0.0
2014-08-13 00:00:00+01:00,1.3365768194198608,1.3414806127548218,1.3345005512237549,1.3366124629974365,0,0.0,0.0
2014-08-18 00:00:00+01:00,1.3392080068588257,1.3400999307632446,1.3354896306991577,1.339046597480774,0,0.0,0.0
2014-08-28 00:00:00+01:00,1.3193308115005493,1.3218997716903687,1.316250205039978,1.319087266921997,0,0.0,0.0
2014-09-02 00:00:00+01:00,1.3131976127624512,1.3137307167053223,1.3111796379089355,1.3131976127624512,0,0.0,0.0
2014-09-12 00:00:00+01:00,1.2924739122390747,1.2960201501846313,1.2913206815719604,1.2923569679260254,0,0.0,0.0
2014-09-17 00:00:00+01:00,1.2959076166152954,1.2979999780654907,1.294089674949646,1.2959076166152954,0,0.0,0.0
2014-09-22 00:00:00+01:00,1.2840760946273804,1.286900281906128,1.2819527387619019,1.2841421365737915,0,0.0,0.0
2014-10-02 00:00:00+01:00,1.2624987363815308,1.2690500020980835,1.2616099119186401,1.2624191045761108,0,0.0,0.0
2014-10-07 00:00:00+01:00,1.2643983364105225,1.266430377960205,1.258469581604004,1.264606237411499,0,0.0,0.0
2014-10-17 00:00:00+01:00,1.2807542085647583,1.283489465713501,1.2746502161026,1.280442476272583,0,0.0,0.0
2014-10-22 00:00:00+01:00,1.2714234590530396,1.2739096879959106,1.2651101350784302,1.2714719772338867,0,0.0,0.0
2014-10-27 00:00:00+00:00,1.2676842212677002,1.2721998691558838,1.2667094469070435,1.2676681280136108,0,0.0,0.0
2014-11-06 00:00:00+00:00,1.2477695941925049,1.2533605098724365,1.2402100563049316,1.2480031251907349,0,0.0,0.0
2014-11-11 00:00:00+00:00,1.242714524269104,1.2441989183425903,1.2396397590637207,1.242992639541626,0,0.0,0.0
2014-11-21 00:00:00+00:00,1.2543588876724243,1.2567235231399536,1.2406902313232422,1.2545005083084106,0,0.0,0.0
2014-11-26 00:00:00+00:00,1.2478941679000854,1.2524595260620117,1.2444404363632202,1.24806547164917,0,0.0,0.0
2014-12-01 00:00:00+00:00,1.2437965869903564,1.250589370727539,1.2422822713851929,1.2438275814056396,0,0.0,0.0
2014-12-11 00:00:00+00:00,1.2480031251907349,1.2495938539505005,1.2374200820922852,1.2473959922790527,0,0.0,0.0
2014-12-16 00:00:00+00:00,1.2443537712097168,1.2565702199935913,1.2436264753341675,1.2443537712097168,0,0.0,0.0
2014-12-26 00:00:00+00:00,1.2211055755615234,1.222299575805664,1.2169995307922363,1.2210012674331665,0,0.0,0.0
2014-12-31 00:00:00+00:00,1.2162047624588013,1.2169743776321411,1.21053946018219,1.2162047624588013,0,0.0,0.0
2015-01-05 00:00:00+00:00,1.195500135421753,1.1975904703140259,1.1889094114303589,1.194643259048462,0,0.0,0.0
2015-01-15 00:00:00+00:00,1.178383708000183,1.1788560152053833,1.1592293977737427,1.1785920858383179,0,0.0,0.0
2015-01-20 00:00:00+00:00,1.1597026586532593,1.1615993976593018,1.1569199562072754,1.1597968339920044,0,0.0,0.0
2015-01-30 00:00:00+00:00,1.1337354183197021,1.1363998651504517,1.1285994052886963,1.13355553150177,0,0.0,0.0
2015-02-04 00:00:00+00:00,1.1456853151321411,1.1484194993972778,1.1404199600219727,1.145737886428833,0,0.0,0.0
2015-02-09 00:00:00+00:00,1.1314777135849,1.1359995603561401,1.1271694898605347,1.1314393281936646,0,0.0,0.0
2015-02-19 00:00:00+00:00,1.1400818824768066,1.1450005769729614,1.135620355606079,1.1400039196014404,0,0.0,0.0
2015-02-24 00:00:00+00:00,1.1334141492843628,1.1347401142120361,1.1290695667266846,1.1332985162734985,0,0.0,0.0
2015-03-06 00:00:00+00:00,1.103399634361267,1.103399634361267,1.0852224826812744,1.1032048463821411,0,0.0,0.0
2015-03-11 00:00:00+00:00,1.070939064025879,1.0714553594589233,1.0561401844024658,1.0708701610565186,0,0.0,0.0
2015-03-16 00:00:00+00:00,1.0484488010406494,1.0613998174667358,1.0484488010406494,1.0481630563735962,0,0.0,0.0
2015-03-26 00:00:00+00:00,1.0966475009918213,1.1045196056365967,1.0912598371505737,1.0960465669631958,0,0.0,0.0
2015-03-31 00:00:00+01:00,1.0829074382781982,1.0843517780303955,1.071765422821045,1.0830246210098267,0,0.0,0.0
2015-04-10 00:00:00+01:00,1.0667235851287842,1.068349838256836,1.0571495294570923,1.0669056177139282,0,0.0,0.0
2015-04-15 00:00:00+01:00,1.0647926330566406,1.0668703317642212,1.0574603080749512,1.0647132396697998,0,0.0,0.0
2015-04-20 00:00:00+01:00,1.0810226202011108,1.0818647146224976,1.0716196298599243,1.0810226202011108,0,0.0,0.0
2015-04-30 00:00:00+01:00,1.1113210916519165,1.1247594356536865,1.107299566268921,1.1114321947097778,0,0.0,0.0
2015-05-05 00:00:00+01:00,1.1150012016296387,1.1209995746612549,1.1068999767303467,1.1149141788482666,0,0.0,0.0
2015-05-15 00:00:00+01:00,1.140393853187561,1.1451002359390259,1.1324695348739624,1.1404979228973389,0,0.0,0.0
2015-05-20 00:00:00+01:00,1.1146780252456665,1.1150758266448975,1.1065741777420044,1.1146656274795532,0,0.0,0.0
2015-05-25 00:00:00+01:00,1.0992151498794556,1.1010003089904785,1.096070647239685,1.0992997884750366,0,0.0,0.0
2015-06-04 00:00:00+01:00,1.126227617263794,1.1376047134399414,1.1232597827911377,1.1257838010787964,0,0.0,0.0
2015-06-09 00:00:00+01:00,1.1281970739364624,1.1339694261550903,1.1216697692871094,1.128095269203186,0,0.0,0.0
2015-06-19 00:00:00+01:00,1.1372941732406616,1.1387965679168701,1.12959885597229,1.1370742321014404,0,0.0,0.0
2015-06-24 00:00:00+01:00,1.1177055835723877,1.1239995956420898,1.1162832975387573,1.1172186136245728,0,0.0,0.0
2015-06-29 00:00:00+01:00,1.0982975959777832,1.119740605354309,1.0982975959777832,1.0975021123886108,0,0.0,0.0
2015-07-09 00:00:00+01:00,1.1072357892990112,1.1116199493408203,1.102290391921997,1.1071009635925293,0,0.0,0.0
2015-07-14 00:00:00+01:00,1.0985147953033447,1.1074001789093018,1.0968496799468994,1.099045991897583,0,0.0,0.0
2015-07-24 00:00:00+01:00,1.0988407135009766,1.0996019840240479,1.092789888381958,1.0989010334014893,0,0.0,0.0
2015-07-29 00:00:00+01:00,1.106549620628357,1.108598232269287,1.1014198064804077,1.1065986156463623,0,0.0,0.0
2015-08-03 00:00:00+01:00,1.0969001054763794,1.09954035282135,1.0943995714187622,1.0969001054763794,0,0.0,0.0
2015-08-13 00:00:00+01:00,1.1155858039855957,1.1189061403274536,1.1081806421279907,1.1160963773727417,0,0.0,0.0
2015-08-18 00:00:00+01:00,1.107714056968689,1.1099998950958252,1.102189540863037,1.107800006866455,0,0.0,0.0
2015-08-28 00:00:00+01:00,1.1245051622390747,1.1310003995895386,1.1156704425811768,1.1247961521148682,0,0.0,0.0
2015-09-02 00:00:00+01:00,1.1296244859695435,1.1299996376037598,1.1222903728485107,1.1293437480926514,0,0.0,0.0
2015-09-07 00:00:00+01:00,1.1158970594406128,1.1180005073547363,1.1124200820922852,1.115200161933899,0,0.0,0.0
2015-09-17 00:00:00+01:00,1.129394769668579,1.134000301361084,1.1287955045700073,1.12920343875885,0,0.0,0.0
2015-09-22 00:00:00+01:00,1.1190940141677856,1.1209995746612549,1.1130800247192383,1.1190940141677856,0,0.0,0.0
2015-10-02 00:00:00+01:00,1.119494915008545,1.1315301656723022,1.115180253982544,1.1193444728851318,0,0.0,0.0
2015-10-07 00:00:00+01:00,1.1272940635681152,1.128426194190979,1.1214194297790527,1.1267986297607422,0,0.0,0.0
2015-10-12 00:00:00+01:00,1.1369062662124634,1.1399999856948853,1.135839581489563,1.1369967460632324,0,0.0,0.0
2015-10-22 00:00:00+01:00,1.1347002983093262,1.1352026462554932,1.113800287246704,1.134803295135498,0,0.0,0.0
2015-10-27 00:00:00+00:00,1.106096863746643,1.107800006866455,1.1031999588012695,1.1065986156463623,0,0.0,0.0
2015-11-06 00:00:00+00:00,1.0884946584701538,1.0895025730133057,1.0711684226989746,1.0883997678756714,0,0.0,0.0
2015-11-11 00:00:00+00:00,1.0738024711608887,1.0772960186004639,1.0708003044128418,1.0737563371658325,0,0.0,0.0
2015-11-16 00:00:00+00:00,1.070102334022522,1.0759999752044678,1.070102334022522,1.06999933719635,0,0.0,0.0
2015-11-26 00:00:00+00:00,1.0624960660934448,1.0629997253417969,1.0602003335952759,1.0624960660934448,0,0.0,0.0
2015-12-01 00:00:00+00:00,1.0572947263717651,1.0639996528625488,1.056602120399475,1.0572947263717651,0,0.0,0.0
2015-12-11 00:00:00+00:00,1.0947985649108887,1.1030004024505615,1.0928006172180176,1.0948106050491333,0,0.0,0.0
2015-12-16 00:00:00+00:00,1.0936013460159302,1.0958002805709839,1.0913218259811401,1.0936251878738403,0,0.0,0.0
2015-12-21 00:00:00+00:00,1.0870156288146973,1.091999888420105,1.0852001905441284,1.0869920253753662,0,0.0,0.0
2015-12-31 00:00:00+00:00,1.0938047170639038,1.093900442123413,1.0865998268127441,1.093398094177246,0,0.0,0.0
2016-01-05 00:00:00+00:00,1.082602620124817,1.0841047763824463,1.0712006092071533,1.0827549695968628,0,0.0,0.0
2016-01-15 00:00:00+00:00,1.0857763290405273,1.0981999635696411,1.0857763290405273,1.085894227027893,0,0.0,0.0
2016-01-20 00:00:00+00:00,1.0911551713943481,1.0975996255874634,1.0892889499664307,1.09129798412323,0,0.0,0.0
2016-01-25 00:00:00+00:00,1.079901933670044,1.0850000381469727,1.079202651977539,1.079901933670044,0,0.0,0.0
2016-02-04 00:00:00+00:00,1.1092008352279663,1.1238000392913818,1.107200264930725,1.1091023683547974,0,0.0,0.0
2016-02-09 00:00:00+00:00,1.1190940141677856,1.1313996315002441,1.1164003610610962,1.1189812421798706,0,0.0,0.0
2016-02-19 00:00:00+00:00,1.1110000610351562,1.1150000095367432,1.1067994832992554,1.1110987663269043,0,0.0,0.0
2016-02-24 00:00:00+00:00,1.1024993658065796,1.1040000915527344,1.0959985256195068,1.1027060747146606,0,0.0,0.0
2016-02-29 00:00:00+00:00,1.0925976037979126,1.0962003469467163,1.0864002704620361,1.0923947095870972,0,0.0,0.0
2016-03-10 00:00:00+00:00,1.0986958742141724,1.1160004138946533,1.0827666521072388,1.0989010334014893,0,0.0,0.0
2016-03-15 00:00:00+00:00,1.1101982593536377,1.112999439239502,1.1074001789093018,1.1101982593536377,0,0.0,0.0
2016-03-25 00:00:00+00:00,1.1166945695877075,1.1177055835723877,1.1156729459762573,1.1167943477630615,0,0.0,0.0
2016-03-30 00:00:00+01:00,1.1290122270584106,1.1361995935440063,1.1287955045700073,1.12920343875885,0,0.0,0.0
2016-04-04 00:00:00+01:00,1.1397050619125366,1.1412007808685303,1.1359995603561401,1.1390039920806885,0,0.0,0.0
2016-04-14 00:00:00+01:00,1.128006100654602,1.1293998956680298,1.1236006021499634,1.1279042959213257,0,0.0,0.0
2016-04-19 00:00:00+01:00,1.1310042142868042,1.1386020183563232,1.1305055618286133,1.1309019327163696,0,0.0,0.0
2016-04-29 00:00:00+01:00,1.1357957124710083,1.1460003852844238,1.1357957124710083,1.135589361190796,0,0.0,0.0
2016-05-04 00:00:00+01:00,1.150244951248169,1.15280020236969,1.146999478340149,1.1504037380218506,0,0.0,0.0
2016-05-09 00:00:00+01:00,1.1387965679168701,1.142999529838562,1.1375994682312012,1.1387965679168701,0,0.0,0.0
2016-05-19 00:00:00+01:00,1.1221959590911865,1.123103380203247,1.118200421333313,1.122296690940857,0,0.0,0.0
2016-05-24 00:00:00+01:00,1.1217050552368164,1.122999906539917,1.1145998239517212,1.121604323387146,0,0.0,0.0
2016-06-03 00:00:00+01:00,1.1153992414474487,1.1350003480911255,1.113800287246704,1.115200161933899,0,0.0,0.0
2016-06-08 00:00:00+01:00,1.1356538534164429,1.14199960231781,1.1356538534164429,1.1357828378677368,0,0.0,0.0
2016-06-13 00:00:00+01:00,1.1241008043289185,1.1302001476287842,1.1236965656280518,1.1239995956420898,0,0.0,0.0
2016-06-23 00:00:00+01:00,1.1327978372573853,1.1422044038772583,1.1320003271102905,1.1328235864639282,0,0.0,0.0
2016-06-28 00:00:00+01:00,1.1016006469726562,1.1110000610351562,1.1016006469726562,1.1015034914016724,0,0.0,0.0
2016-07-08 00:00:00+01:00,1.1065007448196411,1.1108001470565796,1.1010003089904785,1.1065741777420044,0,0.0,0.0
2016-07-13 00:00:00+01:00,1.1060723066329956,1.1119993925094604,1.1044000387191772,1.1062926054000854,0,0.0,0.0
2016-07-18 00:00:00+01:00,1.105534315109253,1.109000325202942,1.1038258075714111,1.1053143739700317,0,0.0,0.0
2016-07-28 00:00:00+01:00,1.1068191528320312,1.1119993925094604,1.1060845851898193,1.1073460578918457,0,0.0,0.0
2016-08-02 00:00:00+01:00,1.1167070865631104,1.1232004165649414,1.1163579225540161,1.1168068647384644,0,0.0,0.0
2016-08-12 00:00:00+01:00,1.1138957738876343,1.1219995021820068,1.1132633686065674,1.113908290863037,0,0.0,0.0
2016-08-17 00:00:00+01:00,1.1279042959213257,1.129433035850525,1.1256000995635986,1.1275991201400757,0,0.0,0.0
2016-08-22 00:00:00+01:00,1.1300712823867798,1.1332728862762451,1.1273956298828125,1.1298158168792725,0,0.0,0.0
2016-09-01 00:00:00+01:00,1.1158223152160645,1.1200001239776611,1.112999439239502,1.116071343421936,0,0.0,0.0
2016-09-06 00:00:00+01:00,1.115200161933899,1.1253999471664429,1.1144545078277588,1.1153244972229004,0,0.0,0.0
2016-09-16 00:00:00+01:00,1.1247961521148682,1.124985933303833,1.115599513053894,1.124593734741211,0,0.0,0.0
2016-09-21 00:00:00+01:00,1.1155734062194824,1.1169440746307373,1.112599492073059,1.1153992414474487,0,0.0,0.0
2016-09-26 00:00:00+01:00,1.123974323272705,1.1279042959213257,1.1221996545791626,1.123923897743225,0,0.0,0.0
2016-10-06 00:00:00+01:00,1.120824933052063,1.1212018728256226,1.114951491355896,1.120824933052063,0,0.0,0.0
2016-10-11 00:00:00+01:00,1.1143302917480469,1.1143302917480469,1.105600357055664,1.1140819787979126,0,0.0,0.0
2016-10-21 00:00:00+01:00,1.0930275917053223,1.093135118484497,1.0862481594085693,1.0930395126342773,0,0.0,0.0
2016-10-26 00:00:00+01:00,1.0887197256088257,1.0948106050491333,1.0876659154891968,1.0887316465377808,0,0.0,0.0
2016-10-31 00:00:00+00:00,1.0984183549880981,1.0984183549880981,1.0939244031906128,1.0984665155410767,0,0.0,0.0
2016-11-10 00:00:00+00:00,1.0920368432998657,1.0955302715301514,1.0866104364395142,1.0920606851577759,0,0.0,0.0
2016-11-15 00:00:00+00:00,1.0746910572052002,1.0816657543182373,1.072369933128357,1.0750375986099243,0,0.0,0.0
2016-11-25 00:00:00+00:00,1.0564124584197998,1.0628122091293335,1.0541073083877563,1.0561892986297607,0,0.0,0.0
2016-11-30 00:00:00+00:00,1.0648492574691772,1.066699743270874,1.058500051498413,1.0648492574691772,0,0.0,0.0
2016-12-05 00:00:00+00:00,1.0570825338363647,1.0741138458251953,1.054185152053833,1.0582010746002197,0,0.0,0.0
2016-12-15 00:00:00+00:00,1.0515247583389282,1.052520751953125,1.0403661727905273,1.051414132118225,0,0.0,0.0
2016-12-20 00:00:00+00:00,1.040474534034729,1.0419923067092896,1.0355182886123657,1.0405826568603516,0,0.0,0.0
2016-12-30 00:00:00+00:00,1.0569037199020386,1.0590976476669312,1.0509997606277466,1.0575296878814697,0,0.0,0.0
2017-01-04 00:00:00+00:00,1.0418403148651123,1.0478885173797607,1.0391337871551514,1.0419923067092896,0,0.0,0.0
2017-01-09 00:00:00+00:00,1.0534077882766724,1.0560777187347412,1.0513478517532349,1.0531858205795288,0,0.0,0.0
2017-01-19 00:00:00+00:00,1.0629477500915527,1.0676802396774292,1.058974266052246,1.062778353691101,0,0.0,0.0
2017-01-24 00:00:00+00:00,1.0757546424865723,1.077284336090088,1.0727771520614624,1.0760787725448608,0,0.0,0.0
2017-02-03 00:00:00+00:00,1.0763335227966309,1.079715371131897,1.0728923082351685,1.0761713981628418,0,0.0,0.0
2017-02-08 00:00:00+00:00,1.067896842956543,1.0707440376281738,1.0642147064208984,1.0678056478500366,0,0.0,0.0
2017-02-13 00:00:00+00:00,1.061931848526001,1.0658026933670044,1.0593445301055908,1.061954379081726,0,0.0,0.0
2017-02-23 00:00:00+00:00,1.0551751852035522,1.0595015287399292,1.0538963079452515,1.0554089546203613,0,0.0,0.0
2017-02-28 00:00:00+00:00,1.0582793951034546,1.062699317932129,1.0576637983322144,1.0584250688552856,0,0.0,0.0
2017-03-10 00:00:00+00:00,1.058133840560913,1.0669056177139282,1.058133840560913,1.0578428506851196,0,0.0,0.0
2017-03-15 00:00:00+00:00,1.0612443685531616,1.0641003847122192,1.0610530376434326,1.0612443685531616,0,0.0,0.0
2017-03-20 00:00:00+00:00,1.0742292404174805,1.0777000188827515,1.0742292404174805,1.0742985010147095,0,0.0,0.0
2017-03-30 00:00:00+01:00,1.0759977102279663,1.0769003629684448,1.0721906423568726,1.0759629011154175,0,0.0,0.0
2017-04-04 00:00:00+01:00,1.0670194625854492,1.067463755607605,1.0636826753616333,1.067008137702942,0,0.0,0.0
2017-04-14 00:00:00+01:00,1.0617965459823608,1.063151240348816,1.0607041120529175,1.0616387128829956,0,0.0,0.0
2017-04-19 00:00:00+01:00,1.0728347301483154,1.0736525058746338,1.070159673690796,1.0728693008422852,0,0.0,0.0
2017-04-24 00:00:00+01:00,1.0875357389450073,1.0877995491027832,1.0821690559387207,1.087393879890442,0,0.0,0.0
2017-05-04 00:00:00+01:00,1.0888738632202148,1.0968520641326904,1.0876303911209106,1.0888975858688354,0,0.0,0.0
2017-05-09 00:00:00+01:00,1.0927289724349976,1.093400478363037,1.087263822555542,1.0927767753601074,0,0.0,0.0
2017-05-19 00:00:00+01:00,1.111086368560791,1.1198208332061768,1.1100751161575317,1.1113580465316772,0,0.0,0.0
2017-05-24 00:00:00+01:00,1.1180930137634277,1.1202473640441895,1.1169440746307373,1.11793053150177,0,0.0,0.0
2017-05-29 00:00:00+01:00,1.1175181865692139,1.11906898021698,1.1162956953048706,1.1176055669784546,0,0.0,0.0
2017-06-08 00:00:00+01:00,1.12546706199646,1.1270145177841187,1.1196452379226685,1.125517725944519,0,0.0,0.0
2017-06-13 00:00:00+01:00,1.1199086904525757,1.1225234270095825,1.1185808181762695,1.1196202039718628,0,0.0,0.0
2017-06-23 00:00:00+01:00,1.114976406097412,1.120862603187561,1.1146284341812134,1.1149640083312988,0,0.0,0.0
2017-06-28 00:00:00+01:00,1.1336840391159058,1.1387965679168701,1.129726529121399,1.1339154243469238,0,0.0,0.0
2017-07-03 00:00:00+01:00,1.1425045728683472,1.1425960063934326,1.1356925964355469,1.1423088312149048,0,0.0,0.0
2017-07-13 00:00:00+01:00,1.1419044733047485,1.1455278396606445,1.137255311012268,1.1418914794921875,0,0.0,0.0
2017-07-18 00:00:00+01:00,1.1473416090011597,1.1584800481796265,1.1472363471984863,1.1474337577819824,0,0.0,0.0
2017-07-28 00:00:00+01:00,1.1690027713775635,1.1763322353363037,1.1672561168670654,1.1688660383224487,0,0.0,0.0
2017-08-02 00:00:00+01:00,1.180930256843567,1.186760425567627,1.1794956922531128,1.1811256408691406,0,0.0,0.0
2017-08-07 00:00:00+01:00,1.177773118019104,1.1812511682510376,1.177773118019104,1.1778424978256226,0,0.0,0.0
2017-08-17 00:00:00+01:00,1.1774264574050903,1.1790227890014648,1.1666978597640991,1.1774264574050903,0,0.0,0.0
2017-08-22 00:00:00+01:00,1.1811814308166504,1.1825922727584839,1.1746463775634766,1.1811953783035278,0,0.0,0.0
2017-09-01 00:00:00+01:00,1.191085934638977,1.1978631019592285,1.1851149797439575,1.1910432577133179,0,0.0,0.0
2017-09-06 00:00:00+01:00,1.1923640966415405,1.1949286460876465,1.1903769969940186,1.1924067735671997,0,0.0,0.0
